Class ID,Class Name,Section,Room,Instruction Type,Time
12916,CTVA 429 - Producing for Film and Video,"01-LEC
Regular",CP 125 - Lecture Room,In Person,Th 7:00-9:45PM
13491,CTVA 431 - Cinematography,"01-DIS
Regular",PLS049 - Television Studio,In Person,Mo 5:30-7:10PM
13492,CTVA 431 - Cinematography,"02-LAB
Regular",PLS049 - Television Studio,In Person,Mo 7:15-9:45PM
20639,CTVA 431 - Cinematography,"03-DIS
Regular",PLS049 - Television Studio,In Person,Th 8:30-10:10AM
20640,CTVA 431 - Cinematography,"04-LAB
Regular",PLS049 - Television Studio,In Person,Th 10:15AM-12:45PM
12914,CTVA 432 - Editing Film and Video,"01-DIS
Regular",PLS061 - Lecture,In Person,Mo 1:00-2:40PM
12915,CTVA 432 - Editing Film and Video,"02-LAB
Regular",PLS061 - Lecture,In Person,Mo 2:45-5:15PM
21761,CTVA 435 - Directing Film and TV,"01-DIS
Regular",PLS049 - Television Studio,In Person,Tu 1:00-2:40PM
21762,CTVA 435 - Directing Film and TV,"02-LAB
Regular",PLS049 - Television Studio,In Person,Tu 2:45-5:15PM
13411,CTVA 451 - TV Scriptwriting: Comedy Pilot,"50-SEM
Regular",Online,Fully Online,TBA
13296,CTVA 452 - TV Scriptwriting: Drama Pilot,"01-DIS
Regular",EC 024A - Lecture Room,In Person,Mo 4:00-6:45PM
21927,CTVA 459 - Adaptation for Screenwriters,"02-SEM
Regular",EC 024A - Lecture Room,In Person,Tu 4:00-6:45PM
21041,CTVA 471T - Topics in Film Theory,"01-SEM
Regular",CP 120 - Lecture Room,In Person,Th 4:00-6:45PM
21542,CTVA 480 - Management in CTVA,"01-LEC
Regular",CP 125 - Lecture Room,In Person,We 10:00AM-12:45PM
12890,CTVA 495 - Mass Media Internship,"01-SUP
Regular",Online,Fully Online,TBA
22204,CTVA 496 - Student-to-Student Tutorial,"08-SUP
Regular",TBA,In Person,TBA
22205,CTVA 496 - Student-to-Student Tutorial,"09-SUP
Regular",TBA,In Person,TBA
20610,CTVA 515 - Film Theory and Criticism,"01-SEM
Regular",CP 126 - Lecture Room,In Person,Tu 7:00-9:45PM
12919,CTVA 552 - One-Hour Drama: TV Spec and Pilot,"01-SEM
Regular",CP 126 - Lecture Room,In Person,Mo 7:00-9:45PM
12920,CTVA 555 - First Draft Screenplay,"01-SEM
Regular",CP 126 - Lecture Room,In Person,Mo 4:00-6:45PM
12921,CTVA 581 - Writing Project #2,"01-SEM
Regular",EC 024A - Lecture Room,In Person,We 4:00-6:45PM
12922,CTVA 597 - Screenwriting Pedagogy Project,"01-SEM
Regular",EC 024A - Lecture Room,In Person,We 7:00-9:45PM
